filename,style,shape,color,texture,decorations,theme
photo_placeid-ChIJ48QvYwk1aDQRCHV53WdV2Kw_idx-7.jpg,跳色,橢圓形（Oval）,"白色, 裸粉色",光澤（Glossy）,,"日常, 簡約"
photo_placeid-ChIJ45_bRTWfaDQREIYx-Wz5UMQ_idx-5.jpg,跳色,方圓形（Squoval）,"綠色, 藍色",光澤（Glossy）,,簡約
photo_placeid-ChIJ4cr2z5DlZzQRUK5USG3XZGs_idx-3.jpg,"單色, 貓眼",橢圓形（Oval）,"紅色, 金屬銀, 黑色","光澤（Glossy）, 亮片（Glitter）","水鑽（Rhinestone）, 雕花（3D art）, 金屬飾片（Metal pieces）","優雅, 繽紛"
photo_placeid-ChIJ4cr2z5DlZzQRUK5USG3XZGs_idx-4.jpg,"單色, 跳色",圓形（Round）,粉色,"光澤（Glossy）, 亮片（Glitter）","水鑽（Rhinestone）, 雕花（3D art）",優雅
photo_placeid-ChIJ4cr2z5DlZzQRUK5USG3XZGs_idx-5.jpg,跳色,橢圓形（Oval）,"靛色, 紫色","光澤（Glossy）, 亮片（Glitter）",水鑽（Rhinestone）,優雅
photo_placeid-ChIJ4cr2z5DlZzQRUK5USG3XZGs_idx-6.jpg,跳色,橢圓形（Oval）,"紅色, 綠色, 白色",亮片（Glitter）,水鑽（Rhinestone）,優雅
photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-10.jpg,單色,橢圓形（Oval）,紅色,光澤（Glossy）,亮片（Glitter）,日常
photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-2.jpg,"跳色, 手繪",橢圓形（Oval）,"紅色, 裸粉色",光澤（Glossy）,畫圖章（Stamp）,優雅
photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-3.jpg,手繪,,"紅色, 黑色, 白色, 裸粉色",光澤（Glossy）,水鑽（Rhinestone）,優雅
photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-1.jpg,"單色, 手繪",橢圓形（Oval）,裸粉色,"光澤（Glossy）, 金屬箔（Foil）","水鑽（Rhinestone）, 金屬飾片（Metal pieces）",優雅
photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-4.jpg,手繪,橢圓形（Oval）,"紅色, 橙色, 黃色, 紫色, 白色",光澤（Glossy）,雕花（3D art）,可愛
photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-7.jpg,法式,橢圓形（Oval）,"黃色, 白色",光澤（Glossy）,,
photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-5.jpg,單色,方圓形（Squoval）,裸粉色,光澤（Glossy）,,"日常, 簡約"
photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-9.jpg,單色,橢圓形（Oval）,裸粉色,光澤（Glossy）,,簡約
photo_placeid-ChIJ4QWFzUaoQjQR0uFOW1A3OjI_idx-1.jpg,單色,橢圓形（Oval）,裸粉色,珠除光（Pearlescent）,,優雅
photo_placeid-ChIJ4QWFzUaoQjQR0uFOW1A3OjI_idx-10.jpg,"跳色, 鏡面",橢圓形（Oval）,"紅色, 裸粉色","光澤（Glossy）, 金屬箔（Foil）","金屬飾片（Metal pieces）, 雕花（3D art）","優雅, 秋"
photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-6.jpg,跳色,方圓形（Squoval）,"紅色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-8.jpg,手繪,橢圓形（Oval）,"裸粉色, 黑色",光澤（Glossy）,,優雅
photo_placeid-ChIJ4QWFzUaoQjQR0uFOW1A3OjI_idx-3.jpg,跳色,橢圓形（Oval）,"藍色, 灰色","光澤（Glossy）, 亮片（Glitter）",金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ4QWFzUaoQjQR0uFOW1A3OjI_idx-4.jpg,單色,尖形（Stiletto）,"黑色, 白色, 裸粉色",光澤（Glossy）,"水鑽（Rhinestone）, 金屬飾片（Metal pieces）, 雕花（3D art）",優雅
photo_placeid-ChIJ4QWFzUaoQjQR0uFOW1A3OjI_idx-2.jpg,"漸層, 單色",圓形（Round）,"藍色, 裸粉色",光澤（Glossy）,雕花（3D art）,優雅
photo_placeid-ChIJ4QWFzUaoQjQR0uFOW1A3OjI_idx-5.jpg,"跳色, 鏡面",橢圓形（Oval）,"粉色, 銀色","亮片（Glitter）, 光澤（Glossy）",金屬箔（Foil）,"優雅, 繽紛"
photo_placeid-ChIJ4QWFzUaoQjQR0uFOW1A3OjI_idx-8.jpg,"跳色, 手繪",橢圓形（Oval）,"黃色, 藍色, 粉色","光澤（Glossy）, 亮片（Glitter）","水鑽（Rhinestone）, 金屬飾片（Metal pieces）, 珠光（Pearlescent）","繽紛, 可愛"
photo_placeid-ChIJ4VO6Q5xrbzQRPQajR6qDUqg_idx-10.jpg,漸層,方圓形（Squoval）,紅色,光澤（Glossy）,,
photo_placeid-ChIJ4VO6Q5xrbzQRPQajR6qDUqg_idx-1.jpg,跳色,橢圓形（Oval）,"藍色, 白色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ4QWFzUaoQjQR0uFOW1A3OjI_idx-6.jpg,單色,,金屬銀,光澤（Glossy）,,簡約
photo_placeid-ChIJ4VO6Q5xrbzQRPQajR6qDUqg_idx-2.jpg,單色,尖形（Stiletto）,紅色,光澤（Glossy）,"水鑽（Rhinestone）, 金屬飾片（Metal pieces）",優雅
photo_placeid-ChIJ4VO6Q5xrbzQRPQajR6qDUqg_idx-4.jpg,跳色,橢圓形（Oval）,"黑色, 白色, 裸粉色",光澤（Glossy）,金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ4QWFzUaoQjQR0uFOW1A3OjI_idx-9.jpg,單色,,"紫色, 金屬銀",亮片,,
photo_placeid-ChIJ4VO6Q5xrbzQRPQajR6qDUqg_idx-6.jpg,"跳色, 貓眼",圓形（Round）,"黃色, 綠色, 藍色, 紫色, 粉色",光澤（Glossy）,,繽紛
photo_placeid-ChIJ4VO6Q5xrbzQRPQajR6qDUqg_idx-7.jpg,手繪,方圓形（Squoval）,"裸粉色, 白色, 金屬銀",光澤（Glossy）,"貼紙（Sticker）, 金屬箔（Foil）",優雅
photo_placeid-ChIJ4VO6Q5xrbzQRPQajR6qDUqg_idx-5.jpg,"跳色, 手繪",橢圓形（Oval）,"裸粉色, 灰色",光澤（Glossy）,"貼紙（Sticker）, 水鑽（Rhinestone）",優雅
photo_placeid-ChIJ4VO6Q5xrbzQRPQajR6qDUqg_idx-8.jpg,"跳色, 手繪",圓形（Round）,"白色, 黑色, 裸粉色",光澤（Glossy）,,"簡約, 可愛"
photo_placeid-ChIJ4VO6Q5xrbzQRPQajR6qDUqg_idx-9.jpg,跳色,方圓形（Squoval）,裸粉色,"光澤（Glossy）, 亮片（Glitter）",,"簡約, 優雅"
photo_placeid-ChIJ4VO6Q5xrbzQRPQajR6qDUqg_idx-3.jpg,單色,尖形（Stiletto）,紅色,光澤（Glossy）,"水鑽（Rhinestone）, 金屬飾片（Metal pieces）","優雅, 日系"
photo_placeid-ChIJ4xMJ5jtNaDQRfiFTtVPsauI_idx-1.jpg,單色,方圓形（Squoval）,紅色,光澤（Glossy）,金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ4xMJ5jtNaDQRfiFTtVPsauI_idx-2.jpg,漸層,橢圓形（Oval）,"橙色, 裸粉色",光澤（Glossy）,,優雅
photo_placeid-ChIJ4xMJ5jtNaDQRfiFTtVPsauI_idx-4.jpg,漸層,橢圓形（Oval）,"紅色, 金屬銀","亮片（Glitter）, 金屬箔（Foil）",,"秋, 優雅"
photo_placeid-ChIJ4xMJ5jtNaDQRfiFTtVPsauI_idx-10.jpg,手繪,橢圓形（Oval）,紅色,光澤（Glossy）,,優雅
photo_placeid-ChIJ4xMJ5jtNaDQRfiFTtVPsauI_idx-8.jpg,漸層,橢圓形（Oval）,"橙色, 金屬銀",亮片（Glitter）,,
photo_placeid-ChIJ4xMJ5jtNaDQRfiFTtVPsauI_idx-3.jpg,手繪,方圓形（Squoval）,"紅色, 裸粉色",光澤（Glossy）,畫圖章（Stamp）,可愛
photo_placeid-ChIJ4xMJ5jtNaDQRfiFTtVPsauI_idx-7.jpg,手繪,圓形（Round）,粉色,光澤（Glossy）,畫圖章（Stamp）,優雅
photo_placeid-ChIJ4xMJ5jtNaDQRfiFTtVPsauI_idx-9.jpg,貓眼,橢圓形（Oval）,綠色,光澤（Glossy）,,
photo_placeid-ChIJ4YNUvUU1aDQR0PHkn5KKIHs_idx-10.jpg,手繪,,"黑色, 白色",光澤（Glossy）,,可愛
photo_placeid-ChIJ4YNUvUU1aDQR0PHkn5KKIHs_idx-2.jpg,"跳色, 亮片",橢圓形（Oval）,"紫色, 白色, 粉色","光澤（Glossy）, 亮片（Glitter）",,"可愛, 繽紛"
photo_placeid-ChIJ4YNUvUU1aDQR0PHkn5KKIHs_idx-3.jpg,跳色,橢圓形（Oval）,"綠色, 裸粉色, 金屬銀",光澤（Glossy）,金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ4YNUvUU1aDQR0PHkn5KKIHs_idx-4.jpg,跳色,,"紅色, 黑色, 白色","光澤（Glossy）, 亮片（Glitter）",,可愛
photo_placeid-ChIJ4YNUvUU1aDQR0PHkn5KKIHs_idx-5.jpg,"跳色, 手繪",方圓形（Squoval）,"綠色, 紅色, 白色",光澤（Glossy）,,"日常, 簡約"
photo_placeid-ChIJ4YNUvUU1aDQR0PHkn5KKIHs_idx-6.jpg,跳色,橢圓形（Oval）,"綠色, 棕色, 白色, 黑色","光澤（Glossy）, 亮片（Glitter）",,秋
photo_placeid-ChIJ4YNUvUU1aDQR0PHkn5KKIHs_idx-7.jpg,漸層,,"橙色, 白色, 金屬銀",光澤,金屬箔,
photo_placeid-ChIJ4YNUvUU1aDQR0PHkn5KKIHs_idx-8.jpg,漸層,方圓形（Squoval）,"橙色, 白色, 金屬銀","亮片（Glitter）, 珠光（Pearlescent）",水鑽（Rhinestone）,優雅
photo_placeid-ChIJ4YNUvUU1aDQR0PHkn5KKIHs_idx-9.jpg,跳色,方圓形（Squoval）,"藍色, 白色","光澤（Glossy）, 亮片（Glitter）, 金屬箔（Foil）","水鑽（Rhinestone）, 金屬飾片（Metal pieces）",夏
photo_placeid-ChIJ51aGb1sfaDQR70olFGTQNKE_idx-1.jpg,"跳色, 手繪",尖形（Stiletto）,"紅色, 粉色",光澤（Glossy）,"水鑽（Rhinestone）, 金屬飾片（Metal pieces）",優雅
photo_placeid-ChIJ51aGb1sfaDQR70olFGTQNKE_idx-10.jpg,單色,橢圓形（Oval）,紅色,光澤（Glossy）,,日常
photo_placeid-ChIJ51aGb1sfaDQR70olFGTQNKE_idx-3.jpg,鏡面,橢圓形（Oval）,"藍色, 紫色, 黑色",光澤（Glossy）,,優雅
photo_placeid-ChIJ51aGb1sfaDQR70olFGTQNKE_idx-2.jpg,"跳色, 手繪",方圓形（Squoval）,"裸粉色, 白色",光澤（Glossy）,畫圖章（Stamp）,"簡約, 優雅"
photo_placeid-ChIJ4xMJ5jtNaDQRfiFTtVPsauI_idx-5.jpg,"跳色, 單色",方圓形（Squoval）,"紅色, 裸粉色, 黑色",光澤（Glossy）,貼紙（Sticker）,可愛
photo_placeid-ChIJ51aGb1sfaDQR70olFGTQNKE_idx-5.jpg,單色,橢圓形（Oval）,黑色,光澤（Glossy）,,"簡約, 優雅"
photo_placeid-ChIJ51aGb1sfaDQR70olFGTQNKE_idx-8.jpg,跳色,橢圓形（Oval）,"粉色, 白色",亮片（Glitter）,,"可愛, 日系"
photo_placeid-ChIJ54_V_Y8FbjQRgZndHsd-LTQ_idx-2.jpg,"手繪, 跳色",圓形（Round）,粉色,"霧面（Matte）, 光澤（Glossy）",畫圖章（Stamp）,優雅
photo_placeid-ChIJ54_V_Y8FbjQRgZndHsd-LTQ_idx-4.jpg,"跳色, 手繪",,"黃色, 白色, 裸粉色",光澤（Glossy）,,"可愛, 春"
photo_placeid-ChIJ51aGb1sfaDQR70olFGTQNKE_idx-9.jpg,單色,橢圓形（Oval）,裸粉色,光澤（Glossy）,,優雅
photo_placeid-ChIJ5bCYSKo5aTQRIQCgThhIIO4_idx-10.jpg,"跳色, 手繪",,"紅色, 裸粉色",光澤（Glossy）,畫圖章（Stamp）,
photo_placeid-ChIJ54_V_Y8FbjQRgZndHsd-LTQ_idx-5.jpg,手繪,圓形（Round）,裸粉色,光澤（Glossy）,貼紙（Sticker）,優雅
photo_placeid-ChIJ5bCYSKo5aTQRIQCgThhIIO4_idx-3.jpg,跳色,橢圓形（Oval）,"綠色, 棕色",光澤（Glossy）,,
photo_placeid-ChIJ5bCYSKo5aTQRIQCgThhIIO4_idx-4.jpg,手繪,橢圓形（Oval）,"粉色, 白色",光澤（Glossy）,,優雅
photo_placeid-ChIJ5bCYSKo5aTQRIQCgThhIIO4_idx-6.jpg,"手繪, 跳色",方圓形（Squoval）,"紅色, 裸粉色",光澤（Glossy）,畫圖章（Stamp）,"日系, 繽紛"
photo_placeid-ChIJ54_V_Y8FbjQRgZndHsd-LTQ_idx-3.jpg,"跳色, 手繪",,"紅色, 灰色",亮片（Glitter）,畫圖章（Stamp）,
photo_placeid-ChIJ5bCYSKo5aTQRIQCgThhIIO4_idx-9.jpg,跳色,方圓形（Squoval）,"裸粉色, 金屬銀","光澤（Glossy）, 金屬箔（Foil）",,優雅
photo_placeid-ChIJ5bCYSKo5aTQRIQCgThhIIO4_idx-5.jpg,漸層,橢圓形（Oval）,"裸粉色, 棕色",光澤（Glossy）,,優雅
photo_placeid-ChIJ5eJhWI6rQjQRXWSU0NIGmqs_idx-5.jpg,法式,尖形（Stiletto）,裸粉色,光澤（Glossy）,,優雅
photo_placeid-ChIJ5eJhWI6rQjQRXWSU0NIGmqs_idx-6.jpg,跳色,橢圓形（Oval）,"藍色, 粉色, 裸粉色, 灰色, 紫色",霧面（Matte）,水鑽（Rhinestone）,"日系, 可愛"
photo_placeid-ChIJ5eJhWI6rQjQRXWSU0NIGmqs_idx-8.jpg,"跳色, 手繪",,"黑色, 白色, 銀色","光澤（Glossy）, 亮片（Glitter）","水鑽（Rhinestone）, 金屬飾片（Metal pieces）","優雅, 簡約"
photo_placeid-ChIJ5f-BAMMXaTQReiDuKPn_Zi0_idx-1.jpg,漸層,橢圓形（Oval）,裸粉色,珠光（Pearlescent）,水鑽（Rhinestone）,優雅
photo_placeid-ChIJ5bCYSKo5aTQRIQCgThhIIO4_idx-8.jpg,法式,橢圓形（Oval）,"白色, 裸粉色",光澤（Glossy）,,優雅
photo_placeid-ChIJ5f-BAMMXaTQReiDuKPn_Zi0_idx-2.jpg,跳色,,"白色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",,優雅
photo_placeid-ChIJ5f-BAMMXaTQReiDuKPn_Zi0_idx-4.jpg,跳色,橢圓形（Oval）,"白色, 裸粉色","光澤（Glossy）, 亮片（Glitter）",,優雅
photo_placeid-ChIJ5bCYSKo5aTQRIQCgThhIIO4_idx-7.jpg,"單色, 鏡面",方圓形（Squoval）,"白色, 金屬銀","光澤（Glossy）, 珠光（Pearlescent）",,優雅
photo_placeid-ChIJ5f-BAMMXaTQReiDuKPn_Zi0_idx-10.jpg,跳色,橢圓形（Oval）,"黑色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",,"簡約, 歐美風"
photo_placeid-ChIJ5f-BAMMXaTQReiDuKPn_Zi0_idx-5.jpg,手繪,方圓形（Squoval）,"橙色, 黑色, 裸粉色",光澤（Glossy）,,"優雅, 秋"
photo_placeid-ChIJ5f-BAMMXaTQReiDuKPn_Zi0_idx-7.jpg,"手繪, 跳色",橢圓形（Oval）,"藍色, 白色",光澤（Glossy）,水鑽（Rhinestone）,日系
photo_placeid-ChIJ5f-BAMMXaTQReiDuKPn_Zi0_idx-3.jpg,"手繪, 跳色",方圓形（Squoval）,"粉色, 藍色","光澤（Glossy）, 亮片（Glitter）","水鑽（Rhinestone）, 雕花（3D art）","可愛, 繽紛"
photo_placeid-ChIJ5f-BAMMXaTQReiDuKPn_Zi0_idx-8.jpg,貓眼,橢圓形（Oval）,"黑色, 棕色",亮片（Glitter）,,優雅
photo_placeid-ChIJ5f-BAMMXaTQReiDuKPn_Zi0_idx-9.jpg,鏡面,圓形（Round）,"綠色, 銀色","光澤（Glossy）, 亮片（Glitter）",貝殼（Shell）,優雅
photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-2.jpg,"跳色, 手繪",橢圓形（Oval）,"綠色, 裸粉色, 白色, 黑色",光澤（Glossy）,,"日系, 秋"
photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-3.jpg,鏡面,橢圓形（Oval）,金屬銀,光澤（Glossy）,,優雅
photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-6.jpg,漸層,橢圓形（Oval）,"綠色, 裸粉色",光澤（Glossy）,,"日系, 簡約"
photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-7.jpg,跳色,,"粉色, 白色",亮片,水鑽,優雅
photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-4.jpg,漸層,,"橙色, 金屬銀",光澤（Glossy）,水鑽（Rhinestone）,優雅
photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-9.jpg,跳色,圓形（Round）,裸粉色,光澤（Glossy）,畫圖章（Stamp）,優雅
photo_placeid-ChIJ5W1bcu61bjQR97yVezkhfEo_idx-1.jpg,手繪,圓形（Round）,"橙色, 黑色, 白色","光澤（Glossy）, 金屬箔（Foil）",水鑽（Rhinestone）,可愛
photo_placeid-ChIJ5W1bcu61bjQR97yVezkhfEo_idx-10.jpg,,橢圓形（Oval）,紅色,亮片（Glitter）,,優雅
photo_placeid-ChIJ5W1bcu61bjQR97yVezkhfEo_idx-3.jpg,,橢圓形（Oval）,金屬銀,光澤（Glossy）,,
photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-8.jpg,"跳色, 手繪",,"紅色, 黑色, 白色",光澤（Glossy）,,"秋, 歐美風"
photo_placeid-ChIJ5W1bcu61bjQR97yVezkhfEo_idx-4.jpg,跳色,橢圓形（Oval）,"黑色, 綠色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",金屬飾片（Metal pieces）,日系
photo_placeid-ChIJ5W1bcu61bjQR97yVezkhfEo_idx-5.jpg,單色,方圓形（Squoval）,"綠色, 金屬銀","霧面（Matte）, 亮片（Glitter）",金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-5.jpg,"跳色, 手繪",橢圓形（Oval）,"灰色, 裸粉色","霧面（Matte）, 亮片（Glitter）",,"簡約, 優雅"
photo_placeid-ChIJ5W1bcu61bjQR97yVezkhfEo_idx-7.jpg,"單色, 跳色",方圓形（Squoval）,"灰色, 金屬銀","光澤（Glossy）, 金屬箔（Foil）",,"簡約, 優雅"
photo_placeid-ChIJ5WKEaYEfaDQRiM-f9XnecGA_idx-2.jpg,跳色,橢圓形（Oval）,"粉色, 銀色","光澤（Glossy）, 亮片（Glitter）",,優雅
photo_placeid-ChIJ5WKEaYEfaDQRiM-f9XnecGA_idx-4.jpg,,方形（Square）,,亮片（Glitter）,,
photo_placeid-ChIJ5WKEaYEfaDQRiM-f9XnecGA_idx-8.jpg,手繪,橢圓形（Oval）,粉色,"光澤（Glossy）, 亮片（Glitter）",水鑽（Rhinestone）,優雅
photo_placeid-ChIJ5WKEaYEfaDQRiM-f9XnecGA_idx-9.jpg,單色,橢圓形（Oval）,黑色,光澤（Glossy）,,"日常, 優雅"
photo_placeid-ChIJ5WKEaYEfaDQRiM-f9XnecGA_idx-3.jpg,,尖形（Stiletto）,裸粉色,光澤（Glossy）,,
photo_placeid-ChIJ5xVjKkLlZzQRzBF1TGrLCHg_idx-2.jpg,手繪,橢圓形（Oval）,"白色, 黃色, 橙色",光澤（Glossy）,貼紙（Sticker）,優雅
photo_placeid-ChIJ5xVjKkLlZzQRzBF1TGrLCHg_idx-5.jpg,,,金屬銀,光澤（Glossy）,,
photo_placeid-ChIJ5xVjKkLlZzQRzBF1TGrLCHg_idx-6.jpg,"跳色, 手繪",橢圓形（Oval）,"黑色, 裸粉色, 白色",光澤（Glossy）,金屬飾片（Metal pieces）,"秋, 優雅"
photo_placeid-ChIJ5XZMoOyfaDQRTnjmuRvJOZ0_idx-1.jpg,"跳色, 手繪",橢圓形（Oval）,"紅色, 綠色, 紫色, 白色, 黃色",光澤（Glossy）,,"可愛, 繽紛"
photo_placeid-ChIJ5XZMoOyfaDQRTnjmuRvJOZ0_idx-2.jpg,,橢圓形（Oval）,灰色,光澤（Glossy）,金屬飾片（Metal pieces）,簡約
photo_placeid-ChIJ5XZMoOyfaDQRTnjmuRvJOZ0_idx-4.jpg,手繪,圓形（Round）,"白色, 黑色",霧面（Matte）,,簡約
photo_placeid-ChIJ5XZMoOyfaDQRTnjmuRvJOZ0_idx-5.jpg,手繪,圓形（Round）,"黑色, 裸粉色",光澤（Glossy）,,"日常, 簡約"
photo_placeid-ChIJ5xVjKkLlZzQRzBF1TGrLCHg_idx-8.jpg,跳色,橢圓形（Oval）,"白色, 裸粉色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",,"簡約, 優雅"
photo_placeid-ChIJ5XZMoOyfaDQRTnjmuRvJOZ0_idx-6.jpg,"跳色, 手繪",橢圓形（Oval）,"紅色, 白色, 紫色",光澤（Glossy）,雕花（3D art）,優雅
photo_placeid-ChIJ5ZNP4FKpQjQRQCv_KR0t0wg_idx-4.jpg,"跳色, 手繪",橢圓形（Oval）,"紅色, 綠色, 金屬銀, 藍色, 黑色","光澤（Glossy）, 亮片（Glitter）","水鑽（Rhinestone）, 金屬飾片（Metal pieces）",優雅
photo_placeid-ChIJ5ZNP4FKpQjQRQCv_KR0t0wg_idx-9.jpg,手繪,,"紅色, 藍色, 白色, 黑色",光澤（Glossy）,,"可愛, 繽紛"
photo_placeid-ChIJ5xVjKkLlZzQRzBF1TGrLCHg_idx-4.jpg,跳色,橢圓形（Oval）,"裸粉色, 白色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",,優雅
photo_placeid-ChIJ6fp9IH0ZaDQRjgT5W2A9bSY_idx-10.jpg,法式,方圓形（Squoval）,"裸粉色, 金屬銀",亮片（Glitter）,雕花（3D art）,優雅
photo_placeid-ChIJ6fp9IH0ZaDQRjgT5W2A9bSY_idx-1.jpg,單色,,白色,光澤（Glossy）,,日常
photo_placeid-ChIJ6fp9IH0ZaDQRjgT5W2A9bSY_idx-4.jpg,單色,,紫色,光澤（Glossy）,,
photo_placeid-ChIJ6fp9IH0ZaDQRjgT5W2A9bSY_idx-2.jpg,跳色,橢圓形（Oval）,"棕色, 裸粉色, 金屬銀",光澤（Glossy）,"水鑽（Rhinestone）, 貼紙（Sticker）","秋, 優雅"
photo_placeid-ChIJ6fp9IH0ZaDQRjgT5W2A9bSY_idx-6.jpg,跳色,方圓形（Squoval）,"白色, 粉色","光澤（Glossy）, 亮片（Glitter）",,簡約
photo_placeid-ChIJ6fp9IH0ZaDQRjgT5W2A9bSY_idx-3.jpg,跳色,圓形（Round）,"綠色, 裸粉色","亮片（Glitter）, 光澤（Glossy）",,簡約
photo_placeid-ChIJ5XZMoOyfaDQRTnjmuRvJOZ0_idx-7.jpg,單色,橢圓形（Oval）,"紫色, 裸粉色",珠光（Pearlescent）,水鑽（Rhinestone）,"優雅, 日系"
photo_placeid-ChIJ6fp9IH0ZaDQRjgT5W2A9bSY_idx-8.jpg,,,,,,
photo_placeid-ChIJ6y3ZqJGfaDQRx4BjdUdL9eo_idx-5.jpg,"跳色, 手繪",橢圓形（Oval）,"紫色, 裸粉色, 白色",光澤（Glossy）,,優雅
photo_placeid-ChIJ6QKi8jw2aDQRNMZg_bkl62E_idx-6.jpg,"單色, 手繪",方圓形（Squoval）,"裸粉色, 黑色",光澤（Glossy）,,"簡約, 優雅"
photo_placeid-ChIJ6y3ZqJGfaDQRx4BjdUdL9eo_idx-6.jpg,"跳色, 手繪",橢圓形（Oval）,"紅色, 裸粉色, 白色","光澤（Glossy）, 金屬箔（Foil）",畫圖章（Stamp）,"可愛, 秋"
photo_placeid-ChIJ7awsE51HaTQRIz4yxj1NlWo_idx-2.jpg,"跳色, 法式",橢圓形（Oval）,"紅色, 金屬銀","光澤（Glossy）, 亮片（Glitter）","水鑽（Rhinestone）, 金屬飾片（Metal pieces）",優雅
photo_placeid-ChIJ6fp9IH0ZaDQRjgT5W2A9bSY_idx-5.jpg,跳色,方圓形（Squoval）,"裸粉色, 金屬銀",光澤（Glossy）,金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ7awsE51HaTQRIz4yxj1NlWo_idx-8.jpg,"手繪, 鏡面",方圓形（Squoval）,"紅色, 藍色, 綠色, 黑色, 粉色, 金屬銀",光澤（Glossy）,,日系
photo_placeid-ChIJ7b1Y6GGraTQRVmPjJpEDBzI_idx-10.jpg,跳色,圓形（Round）,"裸粉色, 金屬銀",亮片（Glitter）,金屬飾片（Metal pieces）,"優雅, 韓系"
photo_placeid-ChIJ7awsE51HaTQRIz4yxj1NlWo_idx-7.jpg,"跳色, 手繪",橢圓形（Oval）,"粉色, 白色",光澤（Glossy）,水鑽（Rhinestone）,可愛
photo_placeid-ChIJ7b1Y6GGraTQRVmPjJpEDBzI_idx-2.jpg,跳色,方圓形（Squoval）,"裸粉色, 金屬銀","光澤（Glossy）, 亮片（Glitter）, 金屬箔（Foil）",,優雅
photo_placeid-ChIJ7awsE51HaTQRIz4yxj1NlWo_idx-4.jpg,"跳色, 手繪",橢圓形（Oval）,"灰色, 黑色, 白色, 藍色",光澤（Glossy）,,"簡約, 日系"
photo_placeid-ChIJ7b1Y6GGraTQRVmPjJpEDBzI_idx-5.jpg,,,裸粉色,亮片（Glitter）,,優雅
photo_placeid-ChIJ7b1Y6GGraTQRVmPjJpEDBzI_idx-1.jpg,跳色,方圓形（Squoval）,"紫色, 綠色, 灰色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",,"日系, 簡約"
photo_placeid-ChIJ7b1Y6GGraTQRVmPjJpEDBzI_idx-3.jpg,"跳色, 手繪",橢圓形（Oval）,"綠色, 黃色, 黑色, 白色","霧面（Matte）, 亮片（Glitter）",,"秋, 簡約"
photo_placeid-ChIJ7b1Y6GGraTQRVmPjJpEDBzI_idx-6.jpg,單色,圓形（Round）,裸粉色,珠光（Pearlescent）,,優雅
photo_placeid-ChIJ7b1Y6GGraTQRVmPjJpEDBzI_idx-8.jpg,跳色,橢圓形（Oval）,"粉色, 白色",光澤（Glossy）,,簡約
photo_placeid-ChIJ7b1Y6GGraTQRVmPjJpEDBzI_idx-9.jpg,單色,圓形（Round）,紅色,亮片（Glitter）,,日常
photo_placeid-ChIJ7Xuq7Ps5aTQRk_s8LoTqN-A_idx-4.jpg,單色,圓形（Round）,粉色,亮片（Glitter）,,優雅
photo_placeid-ChIJ8-B8-KKfaDQR5dR9HmsP010_idx-3.jpg,跳色,,"裸粉色, 紅色",光澤（Glossy）,,日常
photo_placeid-ChIJ7b1Y6GGraTQRVmPjJpEDBzI_idx-4.jpg,手繪,圓形（Round）,"黃色, 紅色, 白色, 黑色",光澤（Glossy）,,可愛
photo_placeid-ChIJ8-B8-KKfaDQR5dR9HmsP010_idx-4.jpg,法式,橢圓形（Oval）,"裸粉色, 金屬銀",光澤（Glossy）,,優雅
